php81-calendar-single-std 8.1.29
pugixml-set-std 1.14
pugixml-primary-std 1.14
pugixml-dev-std 1.14
python-h11-single-v11 0.14.0
python-h11-single-v12 0.14.0
python-pyaml-single-v11 24.7.0
python-pyaml-single-v12 24.7.0
python-reportlab-single-v11 4.2.2
python-reportlab-single-v12 4.2.2
ruby-fpm-single-v31 1.15.1
ruby-fpm-single-v32 1.15.1
ruby-fpm-single-v33 1.15.1
xorg-driver-input-joystick-set-std 1.6.4
xorg-driver-input-joystick-primary-std 1.6.4
xorg-driver-input-joystick-dev-std 1.6.4
xorg-driver-input-joystick-man-std 1.6.4
R-proxy-single-std 0.4-27
R-timetk-single-std 2.9.0
graphviz-set-std 12.1.0
graphviz-primary-std 12.1.0
graphviz-tools-std 12.1.0
graphviz-dev-std 12.1.0
graphviz-examples-std 12.1.0
graphviz-man-std 12.1.0
graphviz-docs-std 12.1.0
perl-POD2-Base-single-538 0.043
perl-POD2-Base-single-540 0.043
php81-zip-single-std 8.1.29
php83-shmop-single-std 8.3.10
ruby-stringio-single-v31 3.1.1
ruby-stringio-single-v32 3.1.1
ruby-stringio-single-v33 3.1.1
schroedinger-set-std 1.0.11
schroedinger-primary-std 1.0.11
schroedinger-examples-std 1.0.11
schroedinger-docs-std 1.0.11
git-set-std 2.46.0
git-primary-std 2.46.0
git-man-std 2.46.0
git-nls-std 2.46.0
git-examples-std 2.46.0
git-docs-std 2.46.0
git-gui-std 2.46.0
git-svn-std 2.46.0
git-contrib-std 2.46.0
glibmm24-set-std 2.66.6
glibmm24-primary-std 2.66.6
glibmm24-dev-std 2.66.6
gpr2tools-single-std 24.0.0
libdaemon-set-std 0.14
libdaemon-primary-std 0.14
libdaemon-dev-std 0.14
libuuid-set-std 2.40.2
libuuid-primary-std 2.40.2
libuuid-tools-std 2.40.2
libuuid-dev-std 2.40.2
libuuid-man-std 2.40.2
perl-Algorithm-LeakyBucket-single-538 0.08
perl-Algorithm-LeakyBucket-single-540 0.08
perl-Devel-MAT-Dumper-single-538 0.48
perl-Devel-MAT-Dumper-single-540 0.48
perl-Redis-single-538 2.000
perl-Redis-single-540 2.000
python-aiosignal-single-v11 1.3.1
python-aiosignal-single-v12 1.3.1
python-coverage-single-v11 7.6.1
python-coverage-single-v12 7.6.1
python-paginate-single-v11 0.5.6
python-paginate-single-v12 0.5.6
python-pycountry-single-v11 24.6.1
python-pycountry-single-v12 24.6.1
ruby-arr-pm-single-v31 0.0.12
ruby-arr-pm-single-v32 0.0.12
ruby-arr-pm-single-v33 0.0.12
tk86-set-std 8.6.14
tk86-primary-std 8.6.14
tk86-tools-std 8.6.14
tk86-dev-std 8.6.14
tk86-demos-std 8.6.14
tk86-man-std 8.6.14
xorg-xau-set-std 1.0.11
xorg-xau-primary-std 1.0.11
xorg-xau-dev-std 1.0.11
xorg-xau-man-std 1.0.11
xorg-xfixes-set-std 6.0.1
xorg-xfixes-primary-std 6.0.1
xorg-xfixes-dev-std 6.0.1
xorg-xfixes-man-std 6.0.1
R-janeaustenr-single-std 1.0.0
R-vctrs-single-std 0.6.5
R-workflowsets-single-std 1.1.0
abseil-cpp-set-std 20240722.0
abseil-cpp-primary-std 20240722.0
abseil-cpp-dev-std 20240722.0
libsigcxx2-set-std 2.12.1
libsigcxx2-primary-std 2.12.1
libsigcxx2-dev-std 2.12.1
libsigcxx2-docs-std 2.12.1
mosh-set-std 1.4.0
mosh-primary-std 1.4.0
mosh-man-std 1.4.0
perl-Algorithm-WordLevelStatistics-single-538 0.03
perl-Algorithm-WordLevelStatistics-single-540 0.03
perl-Digest-MurmurHash3-PurePerl-single-538 1.01
perl-Digest-MurmurHash3-PurePerl-single-540 1.01
perl-Mail-DMARC-single-538 1.20240314
perl-Mail-DMARC-single-540 1.20240314
perl-YAML-PP-single-538 0.38.0
perl-YAML-PP-single-540 0.38.0
python-dill-single-v11 0.3.8
python-dill-single-v12 0.3.8
python-nornir-netbox-single-v11 0.3.0
python-nornir-netbox-single-v12 0.3.0
python-pyzmq-single-v11 26.0.3
python-pyzmq-single-v12 26.0.3
ruby-clamp-single-v31 1.3.2
ruby-clamp-single-v32 1.3.2
ruby-clamp-single-v33 1.3.2
sdl2_ttf-set-std 2.22.0
sdl2_ttf-primary-std 2.22.0
sdl2_ttf-dev-std 2.22.0
vimb-set-std 3.7.0
vimb-primary-std 3.7.0
vimb-man-std 3.7.0
kf6-kirigami-set-std 6.5.0
kf6-kirigami-primary-std 6.5.0
kf6-kirigami-dev-std 6.5.0
kf6-kirigami-nls-std 6.5.0
libltdl-single-std 2.4.7
perl-Algorithm-PageRank-XS-single-538 0.04
perl-Algorithm-PageRank-XS-single-540 0.04
perl-Module-Runtime-single-538 0.016
perl-Module-Runtime-single-540 0.016
php82-xml-single-std 8.2.22
python-MarkupSafe-single-v11 2.1.5
python-MarkupSafe-single-v12 2.1.5
python-django-redis-single-v11 5.4.0
python-django-redis-single-v12 5.4.0
python-pspdfutils-single-v11 3.3.4
python-pspdfutils-single-v12 3.3.4
python-yapf-single-v11 0.40.2
python-yapf-single-v12 0.40.2
reduce-set-std 20231218
reduce-primary-std 20231218
reduce-man-std 20231218
reduce-docs-std 20231218
ruby-execjs-single-v31 2.9.1
ruby-execjs-single-v32 2.9.1
ruby-execjs-single-v33 2.9.1
sqlitebrowser-single-std 3.12.2
startup-notification-single-std 0.12
aspell-et-single-std 0.1.21.1
dia-set-std 0.97.3
dia-primary-std 0.97.3
dia-nls-std 0.97.3
dia-docs-std 0.97.3
dia-man-std 0.97.3
gdk-pixbuf-xlib-single-std 2.40.2
libdvdnav-set-std 6.1.1
libdvdnav-primary-std 6.1.1
libdvdnav-dev-std 6.1.1
libogg-set-std 1.3.5
libogg-primary-std 1.3.5
libogg-dev-std 1.3.5
libogg-docs-std 1.3.5
openbox-set-std 3.6.1
openbox-primary-std 3.6.1
openbox-dev-std 3.6.1
openbox-docs-std 3.6.1
openbox-nls-std 3.6.1
openbox-man-std 3.6.1
php82-sysvmsg-single-std 8.2.22
php82-zlib-single-std 8.2.22
python-urllib3-single-v11 2.2.2
python-urllib3-single-v12 2.2.2
qt6-qtbase-set-std 6.7.2
qt6-qtbase-primary-std 6.7.2
qt6-qtbase-dev-std 6.7.2
qt6-qtbase-docs-std 6.7.2
ravensys-gcc-set-std 13.2.0
ravensys-gcc-compilers-std 13.2.0
ravensys-gcc-ada_run-std 13.2.0
ravensys-gcc-cxx_run-std 13.2.0
ravensys-gcc-fortran_run-std 13.2.0
ravensys-gcc-libs-std 13.2.0
ravensys-gcc-infopages-std 13.2.0
xorg-xdriinfo-set-std 1.0.7
xorg-xdriinfo-primary-std 1.0.7
xorg-xdriinfo-man-std 1.0.7
R-cli-single-std 3.6.3
fluidsynth-set-std 2.3.6
fluidsynth-primary-std 2.3.6
fluidsynth-dev-std 2.3.6
fluidsynth-man-std 2.3.6
fluidsynth-tools-std 2.3.6
ironsides-set-std 20150415
ironsides-primary-std 20150415
ironsides-man-std 20150415
libmatroska-single-std 1.7.1
libversion-single-std 3.0.3
luajit-openresty-set-std 2.1-20240815
luajit-openresty-primary-std 2.1-20240815
luajit-openresty-tools-std 2.1-20240815
luajit-openresty-dev-std 2.1-20240815
luajit-openresty-man-std 2.1-20240815
m17n-db-set-std 1.8.7
m17n-db-primary-std 1.8.7
m17n-db-dev-std 1.8.7
perl-Algorithm-SlopeOne-single-538 0.004
perl-Algorithm-SlopeOne-single-540 0.004
perl-Alien-Build-single-538 2.83
perl-Alien-Build-single-540 2.83
perl-Mock-Config-single-538 0.03
perl-Mock-Config-single-540 0.03
perl-PAR-Dist-single-538 0.53
perl-PAR-Dist-single-540 0.53
php81-tokenizer-single-std 8.1.29
php83-iconv-single-std 8.3.10
php83-xml-single-std 8.3.10
python-inflection-single-v11 0.5.1
python-inflection-single-v12 0.5.1
python-pluginbase-single-v11 1.0.1
python-pluginbase-single-v12 1.0.1
python-ruamel.yaml-single-v11 0.18.6
python-ruamel.yaml-single-v12 0.18.6
ruby-connection_pool-single-v31 2.4.1
ruby-connection_pool-single-v32 2.4.1
ruby-connection_pool-single-v33 2.4.1
R-caret-single-std 6.0-94
R-ggmap-single-std 4.0.0
aspell-ms-single-std 0.50.0
emacs-set-std 29.4
emacs-primary-std 29.4
emacs-man-std 29.4
emacs-info-std 29.4
emacs-set-desktop 29.4
emacs-primary-desktop 29.4
emacs-man-desktop 29.4
emacs-info-desktop 29.4
libucl-set-std 0.9.2
libucl-primary-std 0.9.2
libucl-dev-std 0.9.2
libucl-man-std 0.9.2
libucl-tools-std 0.9.2
libucl-set-ravensw 0.9.2
libucl-primary-ravensw 0.9.2
libucl-dev-ravensw 0.9.2
libucl-man-ravensw 0.9.2
nettle-set-std 3.10
nettle-primary-std 3.10
nettle-tools-std 3.10
nettle-dev-std 3.10
nettle-docs-std 3.10
nettle-examples-std 3.10
nettle-info-std 3.10
python-djangorestframework-single-v11 3.15.2
python-djangorestframework-single-v12 3.15.2
python-dnspython-single-v11 2.6.1
python-dnspython-single-v12 2.6.1
python-pythran-single-v11 0.16.1
python-pythran-single-v12 0.16.1
ruby-devise-single-v31 4.9.4
ruby-devise-single-v32 4.9.4
ruby-devise-single-v33 4.9.4
R-DBI-single-std 1.2.3
aspell-hus-single-std 0.03.1
libadwaita-set-std 1.5.3
libadwaita-primary-std 1.5.3
libadwaita-dev-std 1.5.3
libadwaita-nls-std 1.5.3
libadwaita-docs-std 1.5.3
libadwaita-demo-std 1.5.3
libcss-single-std 0.9.2
lumina-pdf-set-std 1.6.0
lumina-pdf-primary-std 1.6.0
lumina-pdf-nls-std 1.6.0
mate-icon-theme-set-std 1.28.0
mate-icon-theme-primary-std 1.28.0
mate-icon-theme-nls-std 1.28.0
perl-Alien-cmake3-single-538 0.08
perl-Alien-cmake3-single-540 0.08
perl-Socket6-single-538 0.29
perl-Socket6-single-540 0.29
perl-Tk-single-538 804.036
perl-Tk-single-540 804.036
perl-Type-Tiny-single-538 2.004000
perl-Type-Tiny-single-540 2.004000
php82-mysqli-single-std 8.2.22
python-Pillow-single-v11 10.4.0
python-Pillow-single-v12 10.4.0
python-pkgconfig-single-v11 1.5.5
python-pkgconfig-single-v12 1.5.5
python-rq-single-v11 1.16.2
python-rq-single-v12 1.16.2
python-tzdata-single-v11 2024.1
python-tzdata-single-v12 2024.1
rgbds-set-std 0.8.0
rgbds-primary-std 0.8.0
rgbds-man-std 0.8.0
ruby-hocon-single-v31 1.4.0
ruby-hocon-single-v32 1.4.0
ruby-hocon-single-v33 1.4.0
t1lib-set-std 5.1.2
t1lib-primary-std 5.1.2
t1lib-dev-std 5.1.2
t1lib-tools-std 5.1.2
t1lib-docs-std 5.1.2
xorg-xev-set-std 1.2.6
xorg-xev-primary-std 1.2.6
xorg-xev-man-std 1.2.6
xxhash-set-std 0.8.2
xxhash-primary-std 0.8.2
xxhash-dev-std 0.8.2
xxhash-tools-std 0.8.2
xxhash-man-std 0.8.2
cdrtools-set-std 2024-03-21
cdrtools-primary-std 2024-03-21
cdrtools-mp3-std 2024-03-21
cdrtools-ogg-std 2024-03-21
cdrtools-docs-std 2024-03-21
cdrtools-man-std 2024-03-21
fonts-terminus-ttf-single-std 4.49.3
libburn-set-std 1.5.6
libburn-primary-std 1.5.6
libburn-tools-std 1.5.6
libburn-dev-std 1.5.6
libburn-man-std 1.5.6
libsoup-set-std 3.4.4
libsoup-primary-std 3.4.4
libsoup-dev-std 3.4.4
libsoup-nls-std 3.4.4
libsoup-docs-std 3.4.4
libxmlb-set-std 0.3.19
libxmlb-primary-std 0.3.19
libxmlb-dev-std 0.3.19
libxmlb-man-std 0.3.19
libxmlb-docs-std 0.3.19
libxmlb-tests-std 0.3.19
lua-stdlib-normalize-single-lua52 2.0.3
lua-stdlib-normalize-single-lua53 2.0.3
lua-stdlib-normalize-single-lua54 2.0.3
openjade-set-std 1.3.2
openjade-primary-std 1.3.2
openjade-dev-std 1.3.2
openjade-man-std 1.3.2
perl-Package-Pkg-single-538 0.0020
perl-Package-Pkg-single-540 0.0020
php81-pdo-single-std 8.1.29
python-dulwich-single-v11 0.22.1
python-dulwich-single-v12 0.22.1
xlockmore-set-std 5.78
xlockmore-primary-std 5.78
xlockmore-man-std 5.78
NetBox-set-std 3.7.8
NetBox-primary-std 3.7.8
NetBox-docs-std 3.7.8
NetBox-examples-std 3.7.8
R-munsell-single-std 0.5.1
R-rex-single-std 1.2.1
clipit-set-std 1.4.5
clipit-primary-std 1.4.5
clipit-nls-std 1.4.5
clipit-man-std 1.4.5
iperf3-set-std 3.17.1
iperf3-primary-std 3.17.1
iperf3-dev-std 3.17.1
iperf3-man-std 3.17.1
libbluray-set-std 1.3.4
libbluray-primary-std 1.3.4
libbluray-tools-std 1.3.4
libbluray-dev-std 1.3.4
perl-Algorithm-HITS-Lite-single-538 0.04
perl-Algorithm-HITS-Lite-single-540 0.04
perl-Module-ScanDeps-single-538 1.35
perl-Module-ScanDeps-single-540 1.35
perl-Mouse-single-538 2.5.11
perl-Mouse-single-540 2.5.11
php81-curl-single-std 8.1.29
php81-simplexml-single-std 8.1.29
php82-filter-single-std 8.2.22
python-jsonschema-specifications-single-v11 2023.12.1
python-jsonschema-specifications-single-v12 2023.12.1
ruby-uri-single-v31 0.13.0
ruby-uri-single-v32 0.13.0
ruby-uri-single-v33 0.13.0
R-base64enc-single-std 0.1-3
R-broom-single-std 1.0.6
R-lhs-single-std 1.2.0
R-rversions-single-std 2.1.2
aspell-ast-single-std 0.01
aspell-en-single-std 2020.12.07.0
aspell-hsb-single-std 0.02.0
fswatch-single-std 1.17.1
gpr-unit-provider-set-std 23.0.0
gpr-unit-provider-primary-std 23.0.0
gpr-unit-provider-dev-std 23.0.0
libodfgen-single-std 0.1.8
mandoc-set-std 1.14.6
mandoc-primary-std 1.14.6
mandoc-man-std 1.14.6
perl-Algorithm-Step-single-538 0.02
perl-Algorithm-Step-single-540 0.02
perl-Parse-Distname-single-538 0.05
perl-Parse-Distname-single-540 0.05
perl-Text-Template-single-538 1.61
perl-Text-Template-single-540 1.61
php81-readline-single-std 8.1.29
php82-calendar-single-std 8.2.22
python-python-slugify-single-v11 8.0.4
python-python-slugify-single-v12 8.0.4
ruby-haml-single-v31 6.3.0
ruby-haml-single-v32 6.3.0
ruby-haml-single-v33 6.3.0
xorg-xwud-set-std 1.0.6
xorg-xwud-primary-std 1.0.6
xorg-xwud-man-std 1.0.6
double-conversion-set-std 3.3.0
double-conversion-primary-std 3.3.0
double-conversion-dev-std 3.3.0
eigen-single-std 3.4.0
perl-Apache-LogFormat-Compiler-single-538 0.36
perl-Apache-LogFormat-Compiler-single-540 0.36
php83-pcntl-single-std 8.3.10
postgresql-libversion-single-std 2.0.1
python-netbox-vrf-context-single-v11 0.1.0
python-netbox-vrf-context-single-v12 0.1.0
python-rlPyCairo-single-v11 0.3.0
python-rlPyCairo-single-v12 0.3.0
ravensys-root-dragonfly-single-std 6.4.0
ravensys-root-dragonfly-single-REL62 6.4.0
sdl2_image-set-std 2.8.2
sdl2_image-primary-std 2.8.2
sdl2_image-dev-std 2.8.2
toxcore-set-std 0.2.19
toxcore-primary-std 0.2.19
toxcore-tools-std 0.2.19
toxcore-dev-std 0.2.19
xorg-font-cronyx-cyrillic-single-std 1.0.4
xorg-xrdb-set-std 1.2.2
xorg-xrdb-primary-std 1.2.2
xorg-xrdb-man-std 1.2.2
R-stringr-single-std 1.5.1
R-xfun-single-std 0.47
cyrus-sasl-set-std 2.1.28
cyrus-sasl-primary-std 2.1.28
cyrus-sasl-dev-std 2.1.28
cyrus-sasl-man-std 2.1.28
cyrus-sasl-docs-std 2.1.28
extremetuxracer-single-std 0.8.4
gcc13-set-std 13.3.0
gcc13-compilers-std 13.3.0
gcc13-ada_run-std 13.3.0
gcc13-cxx_run-std 13.3.0
gcc13-fortran_run-std 13.3.0
gcc13-libs-std 13.3.0
gcc13-info-std 13.3.0
gcc13-man-std 13.3.0
gcc13-nls-std 13.3.0
perl-Algorithm-Evolutionary-single-538 0.82.1
perl-Algorithm-Evolutionary-single-540 0.82.1
perl-HTTP-Cookies-single-538 6.11
perl-HTTP-Cookies-single-540 6.11
perl-Type-Tiny-XS-single-538 0.025
perl-Type-Tiny-XS-single-540 0.025
python-netutils-single-v11 1.9.1
python-netutils-single-v12 1.9.1
python-ouilookup-single-v11 0.3.1
python-ouilookup-single-v12 0.3.1
ruby-mustache-single-v31 1.1.1
ruby-mustache-single-v32 1.1.1
ruby-mustache-single-v33 1.1.1
R-bitops-single-std 1.0-8
gobject-introspection-set-std 1.80.1
gobject-introspection-primary-std 1.80.1
gobject-introspection-dev-std 1.80.1
gobject-introspection-man-std 1.80.1
kf6-kconfigwidgets-set-std 6.5.0
kf6-kconfigwidgets-primary-std 6.5.0
kf6-kconfigwidgets-dev-std 6.5.0
kf6-kconfigwidgets-nls-std 6.5.0
libsvgtiny-single-std 0.1.8
perl-Algorithm-Numerical-Shuffle-single-538 2009110301
perl-Algorithm-Numerical-Shuffle-single-540 2009110301
perl-Devel-GlobalDestruction-single-538 0.14
perl-Devel-GlobalDestruction-single-540 0.14
perl-Test-Compile-single-538 3.3.3
perl-Test-Compile-single-540 3.3.3
php82-dom-single-std 8.2.22
xorg-sm-set-std 1.2.4
xorg-sm-primary-std 1.2.4
xorg-sm-dev-std 1.2.4
R-e1071-single-std 1.7-14
aspell-tl-single-std 0.4.0
curl-set-std 8.9.1
curl-primary-std 8.9.1
curl-dev-std 8.9.1
curl-man-std 8.9.1
curl-examples-std 8.9.1
curl-docs-std 8.9.1
curl-set-embed 8.9.1
curl-primary-embed 8.9.1
curl-dev-embed 8.9.1
gstreamer1-plugins-taglib-single-std 1.24.6
libvpx-set-std 1.14.1
libvpx-primary-std 1.14.1
libvpx-dev-std 1.14.1
protobuf-c-single-std 1.5.0
python-flask-swagger-single-v11 0.2.14
python-flask-swagger-single-v12 0.2.14
ruby-delayed_job-single-v31 4.1.12
ruby-delayed_job-single-v32 4.1.12
ruby-delayed_job-single-v33 4.1.12
ruby-jquery-rails-single-v31 4.6.0
ruby-jquery-rails-single-v32 4.6.0
ruby-jquery-rails-single-v33 4.6.0
upower-set-std 1.90.4
upower-primary-std 1.90.4
upower-dev-std 1.90.4
upower-nls-std 1.90.4
upower-man-std 1.90.4
weechat-set-std 4.4.0
weechat-primary-std 4.4.0
weechat-nls-std 4.4.0
xfce4-settings-set-std 4.18.6
xfce4-settings-primary-std 4.18.6
xfce4-settings-nls-std 4.18.6
xfce4-terminal-set-std 1.1.3
xfce4-terminal-primary-std 1.1.3
xfce4-terminal-nls-std 1.1.3
xfce4-terminal-man-std 1.1.3
xfce4-terminal-themes-std 1.1.3
xorg-xpresent-set-std 1.0.1
xorg-xpresent-primary-std 1.0.1
xorg-xpresent-dev-std 1.0.1
xorg-xpresent-man-std 1.0.1
R-R.methodsS3-single-std 1.8.2
R-gh-single-std 1.4.1
R-linprog-single-std 0.9-4
aspell-fi-single-std 0.7.0
aspell-tr-single-std 0.50.0
ctwm-set-std 4.1.0
ctwm-primary-std 4.1.0
ctwm-docs-std 4.1.0
ctwm-man-std 4.1.0
gstreamer1-plugins-libcaca-single-std 1.24.6
gstreamer1-plugins-x264-single-std 1.24.6
libblake3-set-std 1.5.3
libblake3-primary-std 1.5.3
libblake3-dev-std 1.5.3
perl-Algorithm-Networksort-Chooser-single-538 0.110
perl-Algorithm-Networksort-Chooser-single-540 0.110
perl-Data-Validate-IP-single-538 0.31
perl-Data-Validate-IP-single-540 0.31
perl-IO-Compress-Brotli-single-538 0.017
perl-IO-Compress-Brotli-single-540 0.017
php83-zlib-single-std 8.3.10
python-django-debug-toolbar-single-v11 4.4.6
python-django-debug-toolbar-single-v12 4.4.6
python-django-widget-tweaks-single-v11 1.5.0
python-django-widget-tweaks-single-v12 1.5.0
python-netbox-proxbox-single-v11 0.0.5
python-netbox-proxbox-single-v12 0.0.5
python-skia-pathops-single-v11 0.8.0.post1
python-skia-pathops-single-v12 0.8.0.post1
ravensys-utils-set-std 1.5.2
ravensys-utils-primary-std 1.5.2
ravensys-utils-man-std 1.5.2
ravensys-utils-set-prevdbsd 1.5.2
ravensys-utils-primary-prevdbsd 1.5.2
ravensys-utils-man-prevdbsd 1.5.2
ravensys-utils-set-prevfbsd 1.5.2
ravensys-utils-primary-prevfbsd 1.5.2
ravensys-utils-man-prevfbsd 1.5.2
ravensys-utils-set-prevlinux 1.5.2
ravensys-utils-primary-prevlinux 1.5.2
ravensys-utils-man-prevlinux 1.5.2
ruby-http-cookie-single-v31 1.0.7
ruby-http-cookie-single-v32 1.0.7
ruby-http-cookie-single-v33 1.0.7
ruby-puppet-resource_api-single-v31 1.9.0
ruby-puppet-resource_api-single-v32 1.9.0
ruby-puppet-resource_api-single-v33 1.9.0
xcb-proto-single-std 1.17.0
xorg-xscrnsaver-set-std 1.2.4
xorg-xscrnsaver-primary-std 1.2.4
xorg-xscrnsaver-dev-std 1.2.4
xorg-xscrnsaver-man-std 1.2.4
R-DT-single-std 0.33
R-polynom-single-std 1.4-1
aws-set-std 24.0.0
aws-primary-std 24.0.0
aws-tools-std 24.0.0
aws-dev-std 24.0.0
aws-examples-std 24.0.0
aws-docs-std 24.0.0
dhcp-set-std 4.4.3.P1
dhcp-server-std 4.4.3.P1
dhcp-client-std 4.4.3.P1
dhcp-dev-std 4.4.3.P1
dhcp-relay-std 4.4.3.P1
dhcp-man-std 4.4.3.P1
gnustep-make-bootstrap-set-std 2.9.2
gnustep-make-bootstrap-primary-std 2.9.2
gnustep-make-bootstrap-man-std 2.9.2
libcdr-set-std 0.1.7
libcdr-primary-std 0.1.7
libcdr-tools-std 0.1.7
libcdr-dev-std 0.1.7
perl-Importer-single-538 0.026
perl-Importer-single-540 0.026
python-flake8-quotes-single-v11 3.4.0
python-flake8-quotes-single-v12 3.4.0
gstreamer1-plugins-curl-single-std 1.24.6
gstreamer1-plugins-faad-single-std 1.24.6
leatherman-set-std 1.12.13
leatherman-primary-std 1.12.13
leatherman-nls-std 1.12.13
libgtop-set-std 2.40.0
libgtop-primary-std 2.40.0
libgtop-nls-std 2.40.0
libgtop-docs-std 2.40.0
libproxy-set-std 0.5.8
libproxy-primary-std 0.5.8
libproxy-dev-std 0.5.8
libproxy-tools-std 0.5.8
libproxy-man-std 0.5.8
libproxy-docs-std 0.5.8
mpfr-set-std 4.2.1
mpfr-primary-std 4.2.1
mpfr-dev-std 4.2.1
mpfr-docs-std 4.2.1
mpfr-info-std 4.2.1
perl-Text-Diff-single-538 1.45
perl-Text-Diff-single-540 1.45
php83-fileinfo-single-std 8.3.10
php83-soap-single-std 8.3.10
python-furl-single-v11 2.1.3
python-furl-single-v12 2.1.3
python-pypng-single-v11 0.20220715.0
python-pypng-single-v12 0.20220715.0
ruby-kaminari-core-single-v31 1.2.2
ruby-kaminari-core-single-v32 1.2.2
ruby-kaminari-core-single-v33 1.2.2
znc-set-std 1.9.1
znc-primary-std 1.9.1
znc-dev-std 1.9.1
znc-man-std 1.9.1
ImageMagick-set-std 7.1.1-36
ImageMagick-primary-std 7.1.1-36
ImageMagick-dev-std 7.1.1-36
ImageMagick-man-std 7.1.1-36
ImageMagick-docs-std 7.1.1-36
ImageMagick-set-x11 7.1.1-36
ImageMagick-primary-x11 7.1.1-36
ImageMagick-dev-x11 7.1.1-36
ImageMagick-man-x11 7.1.1-36
ImageMagick-docs-x11 7.1.1-36
R-maxLik-single-std 1.5-2.1
aspell-ro-single-std 3.3.10
boost-jam-single-std 1.85.0
dbus-set-std 1.14.10
dbus-primary-std 1.14.10
dbus-dev-std 1.14.10
dbus-man-std 1.14.10
docbook-dsssl-single-std 1.79
html2text-set-std 2.2.3
html2text-primary-std 2.2.3
html2text-man-std 2.2.3
mysql84-set-std 8.4.2
mysql84-server-std 8.4.2
mysql84-client-std 8.4.2
mysql84-dev-std 8.4.2
mysql84-man-std 8.4.2
mysql84-info-std 8.4.2
perl-Convert-UU-single-538 0.5201
perl-Convert-UU-single-540 0.5201
perl-Inline-single-538 0.86
perl-Inline-single-540 0.86
php82-xmlwriter-single-std 8.2.22
pwgen-set-std 2.08
pwgen-primary-std 2.08
pwgen-man-std 2.08
python-netdoc-single-v11 3.5.21
python-netdoc-single-v12 3.5.21
python-vcversioner-single-v11 2.16.0.0
python-vcversioner-single-v12 2.16.0.0
qt6-qtsvg-set-std 6.7.2
qt6-qtsvg-primary-std 6.7.2
qt6-qtsvg-dev-std 6.7.2
zlib-set-std 1.3.1
zlib-primary-std 1.3.1
zlib-dev-std 1.3.1
zlib-man-std 1.3.1
R-quadprog-single-std 1.5-8
R-zeallot-single-std 0.1.0
libglvnd-set-std 1.7.0
libglvnd-primary-std 1.7.0
libglvnd-dev-std 1.7.0
nginx-set-std 1.27.1
nginx-primary-std 1.27.1
nginx-man-std 1.27.1
nginx-set-loaded 1.27.1
nginx-primary-loaded 1.27.1
nginx-man-loaded 1.27.1
orc-set-std 0.4.39
orc-primary-std 0.4.39
orc-tools-std 0.4.39
orc-dev-std 0.4.39
orc-docs-std 0.4.39
orc-examples-std 0.4.39
perl-Algorithm-BestChoice-single-538 0.01
perl-Algorithm-BestChoice-single-540 0.01
perl-Net-CIDR-Lite-single-538 0.22
perl-Net-CIDR-Lite-single-540 0.22
python-libxml2-single-v11 2.13.3
python-libxml2-single-v12 2.13.3
python-vdirsyncer-single-v11 0.19.2
python-vdirsyncer-single-v12 0.19.2
rspamd-set-std 3.9.1
rspamd-primary-std 3.9.1
rspamd-man-std 3.9.1
ruby-asciidoctor-single-v31 2.0.23
ruby-asciidoctor-single-v32 2.0.23
ruby-asciidoctor-single-v33 2.0.23
ruby-bigdecimal-single-v31 3.1.8
ruby-bigdecimal-single-v32 3.1.8
ruby-bigdecimal-single-v33 3.1.8
ruby-domain_name-single-v31 0.6.20240107
ruby-domain_name-single-v32 0.6.20240107
ruby-domain_name-single-v33 0.6.20240107
webkit2-set-api40 2.44.3
webkit2-primary-api40 2.44.3
webkit2-nls-api40 2.44.3
webkit2-dev-api40 2.44.3
webkit2-set-api41 2.44.3
webkit2-primary-api41 2.44.3
webkit2-nls-api41 2.44.3
webkit2-dev-api41 2.44.3
webkit2-set-api60 2.44.3
webkit2-primary-api60 2.44.3
webkit2-nls-api60 2.44.3
webkit2-dev-api60 2.44.3
xorg-xkbfile-set-std 1.1.3
xorg-xkbfile-primary-std 1.1.3
xorg-xkbfile-dev-std 1.1.3
R-askpass-single-std 1.2.0
R-ps-single-std 1.7.7
R-sf-single-std 1.0-16
R-spdep-single-std 1.3-5
cpu-microcode-rc-single-std 1.0
gstreamer1-plugins-vpx-single-std 1.24.6
hunspell-en-single-std 2020.12.07
libudev-devd-set-std 0.5.2
libudev-devd-primary-std 0.5.2
libudev-devd-dev-std 0.5.2
nsgenbind-single-std 0.9
perl-Graphics-GnuplotIF-single-538 1.8
perl-Graphics-GnuplotIF-single-540 1.8
php81-intl-single-std 8.1.29
python-ntc-templates-single-v11 6.0.0
python-ntc-templates-single-v12 6.0.0
ruby-faraday-net_http-single-v31 3.2.0
ruby-faraday-net_http-single-v32 3.2.0
ruby-faraday-net_http-single-v33 3.2.0
serf-single-std 1.3.10
xorg-fontenc-set-std 1.1.8
xorg-fontenc-primary-std 1.1.8
xorg-fontenc-dev-std 1.1.8
R-rmarkdown-single-std 2.28
R-tzdb-single-std 0.4.0
faac-set-std 1.30
faac-primary-std 1.30
faac-dev-std 1.30
faac-man-std 1.30
faac-tools-std 1.30
ini_file_manager-set-std 11
ini_file_manager-primary-std 11
ini_file_manager-docs-std 11
perl-Algorithm-Damm-single-538 1.001.002
perl-Algorithm-Damm-single-540 1.001.002
perl-Algorithm-KMeans-single-538 2.05
